judge,candidate_chosen,candidate_not_chosen,time_taken
177,12,11,17.847
177,2,12,2.244
177,4,8,11.288
177,6,15,9.562
177,7,11,5.165
177,9,14,6.834
177,8,9,2.814
177,12,1,3.946
177,4,7,3.615
177,4,10,2.694
177,2,13,1.691
177,4,6,4.644
177,5,14,4.567
177,14,11,3.626
177,9,12,3.746
177,3,11,2.14
177,8,14,4.541
177,3,14,2.347
177,8,11,2.888
185,3,1,58.377
185,15,11,17.181
185,4,12,20.794
185,5,15,8.428
185,8,15,45.529
185,10,3,12.979
185,7,12,14.894
185,15,3,12.078
185,11,1,12.068
185,5,7,4.687
185,6,12,12.918
185,9,13,5.541
185,4,1,4.836
185,14,15,7.281
185,8,13,3.797
185,9,1,2.956
185,10,14,5.932
185,2,3,13.632
185,10,13,3.292
185,3,12,7.678
185,4,2,14.498
189,2,11,2.992
189,2,14,32.51
189,6,9,21.929
189,5,6,8.739
189,12,13,42.129
189,6,13,7.554
189,14,12,13.778
189,2,9,5.297
189,5,9,5.819
189,5,4,8.454
189,15,12,25.06
189,4,11,8.84
189,10,9,15.495
189,7,15,51.195
189,5,12,3.407
189,15,9,3.998
189,4,9,4.589
189,4,13,8.428
189,3,4,15.23
189,2,6,7.093
200,15,1,53.9
200,2,1,8.453
200,10,11,14.876
200,1,6,27.937
200,10,8,8.552
200,13,14,31.668
200,6,11,6.646
200,9,11,31.368
200,1,13,4.173
200,4,14,8.815
200,1,14,4.174
200,8,12,12.969
200,2,8,4.176
200,13,11,9.278
200,15,10,4.497
200,6,14,10.415
200,3,13,2.229
200,3,8,2.318
200,9,7,17.833
200,10,12,5.293
201,7,1,1.325
201,10,6,36.194
201,10,1,4.163
201,7,13,32.731
201,14,7,22.028
203,2,7,41.764
203,7,13,32.131
203,14,7,17.538
203,6,7,27.762
201,7,2,1.721
203,9,13,22.527
203,2,12,32.308
201,5,15,42.437
203,13,11,31.522
203,10,13,9.686
203,7,12,10.39
203,15,6,37.589
201,2,4,1.364
203,7,11,6.026
201,7,4,11.307
203,6,13,8.067
203,3,7,4.074
203,4,13,8.9
203,4,7,12.355
203,15,11,3.77
203,3,4,3.436
203,2,14,5.099
201,9,13,1.045
203,8,14,31.06
201,5,8,12.618
201,8,13,5.282
203,8,1,11.791
201,10,12,21.426
203,3,1,20.546
204,8,12,21.145
201,9,3,26.884
204,6,3,30.583
204,15,14,24.544
204,2,3,3.116
208,10,1,2.818
208,10,11,3.153
208,4,1,49.846
208,14,12,4.568
208,10,8,1.663
208,6,2,3.124
208,5,7,2.224
208,6,12,12.78
208,6,4,42.436
208,4,10,1.313
208,12,11,45.618
208,6,10,29.94
208,12,1,22.844
208,14,11,36.087
208,5,10,20.445
208,3,12,1.218
208,3,8,1.071
208,4,11,43.938
208,2,9,52.055
210,13,15,13.391
208,5,11,29.244
210,13,3,49.116
210,5,6,38.061
210,9,2,1.208
210,10,6,42.369
210,3,11,1.153
210,1,15,6.832
210,7,15,2.494
210,9,11,4.08
210,8,15,4.408
210,5,9,4.689
210,4,11,24.316
210,8,4,3.605
210,6,12,6.991
210,14,9,13.619
210,1,5,8.974
210,1,2,10.327
210,1,11,1.586
210,2,15,9.892
210,5,12,4.06
211,2,8,7.668
211,6,1,16.142
211,7,1,23.248
211,4,15,13.985
211,14,13,12.635
211,3,15,22.427
211,10,14,6.566
211,9,6,15.752
211,14,1,6.293
211,4,14,4.228
211,6,11,4.622
211,8,9,5.103
211,3,10,3.089
211,8,6,3.761
211,15,12,5.289
211,9,12,4.699
211,4,9,4.379
211,2,11,4.387
211,9,15,2.748
211,5,14,13.928
241,5,4,22.523
251,2,10,1.973
251,8,7,1.608
251,5,13,1.059
251,14,3,1.901
251,10,7,2.645
251,12,13,2.441
251,8,11,2.501
251,6,14,2.527
251,10,15,59.678
251,2,13,10.973
254,1,13,30.561
251,9,1,2.611
251,5,2,1.659
251,4,12,45.987
251,5,3,27.463
251,13,1,1.245
251,10,9,3.317
251,7,9,2.478
251,12,11,1.018
251,3,1,1.423
251,8,12,12.666
251,14,12,56.135
251,6,7,26.977
251,4,1,6.92
251,4,8,7.959
251,4,12,5.07
251,2,15,2.905
251,5,14,3.329
251,6,1,5.091
251,14,3,12.95
251,8,13,6.083
251,14,13,5.612
251,4,13,7.371
251,4,3,7.739
269,14,6,1.253
269,3,8,28.786
269,10,12,1.275
269,5,8,21.985
269,7,1,32.251
269,5,1,6.305
269,7,13,44.453
269,6,13,11.803
269,15,7,7.914
269,15,9,18.462
269,12,1,20.858
269,4,6,16.566
271,14,1,29.843
271,14,7,1.93
269,14,9,11.085
269,3,7,4.98
269,14,4,17.867
271,5,13,33.727
269,2,6,5.646
271,3,13,10.51
271,5,9,11.413
271,3,7,7.798
271,14,15,4.846
271,6,9,6.631
271,15,1,5.666
271,2,8,7.66
271,5,10,4.966
269,5,15,1.094
269,5,3,5.203
269,15,1,3.229
271,12,13,17.567
269,7,8,11.651
271,10,7,13.875
271,7,8,31.327
271,8,11,11.384
271,3,9,6.526
271,9,11,10.34
271,2,13,6.036
271,10,4,6.58
271,2,11,6.138
273,2,4,35.391
273,2,1,11.235
273,8,1,17.752
273,9,4,35.235
273,15,13,1.345
273,10,3,16.254
273,14,10,2.233
273,10,11,24.128
273,5,4,26.832
273,2,14,57.329
273,5,7,29.911
273,7,12,2.272
273,8,14,18.948
273,11,13,57.891
273,3,12,28.804
273,2,7,11.089
276,10,1,29.535
276,14,11,30.849
273,15,10,1.892
273,8,15,16.708
273,8,6,0.77
273,10,9,7.726
273,5,2,37.941
280,9,1,51.732
280,11,1,1.543
280,9,12,1.314
280,3,11,33.615
280,15,6,1.339
280,10,13,1.102
280,8,9,43.276
280,2,12,11.607
280,15,11,5.802
280,3,15,20.327
280,8,10,6.274
280,3,6,11.438
280,4,15,42.199
280,15,12,3.878
280,7,11,42.168
280,5,6,31.792
280,5,11,3.268
280,6,11,7.153
280,9,7,8.837
280,5,12,4.918
280,2,10,15.808
280,2,3,5.896
289,4,10,21.059
289,3,9,10.37
289,3,10,6.284
289,1,9,6.452
289,6,11,11.882
289,8,11,7.548
289,10,13,6.522
289,15,11,6.912
289,10,9,5.396
289,14,9,11.421
289,6,5,10.701
289,3,8,5.582
289,1,13,3.127
289,7,4,7.824
289,4,9,5.165
289,2,15,4.371
289,4,1,4.639
289,10,14,3.436
289,5,14,4.818
289,1,14,5.468
308,10,1,2.431
308,14,8,39.203
308,3,1,1.49
308,10,11,11.358
308,12,7,14.958
308,2,7,30.757
308,5,8,3.196
308,6,12,15.208
308,5,4,9.325
308,4,11,7.871
308,6,9,33.125
308,12,1,5.653
308,12,13,12.755
308,5,10,3.997
308,3,11,4.396
308,3,4,5.954
308,12,4,9.419
308,2,9,1.461
308,5,11,5.914
308,2,8,2.264
308,5,3,1.463
308,5,9,3.628
314,2,3,3.748
314,2,1,20.003
314,11,13,4.167
314,1,5,1.206
314,14,3,16.6
314,14,15,30.934
314,2,13,6.604
314,7,13,38.284
314,10,7,2.556
314,13,3,12.125
314,9,15,1.055
314,2,11,8.79
314,4,8,33.871
314,7,6,25.374
314,6,13,6.717
314,12,11,54.468
314,2,5,5.986
314,13,14,58.654
314,7,15,12.705
314,4,15,16.144
314,2,10,1.582
314,12,3,45.103
314,6,15,5.884
314,7,5,5.797
314,8,10,16.304
314,14,4,7.637
314,2,4,4.179
314,2,12,5.538
314,9,12,29.19
314,10,15,1.267
314,4,6,6.144
314,14,6,24.093
314,14,11,7.699
329,1,6,34.853
329,9,11,1.307
329,7,1,25.637
329,8,12,16.946
329,3,6,57.639
332,5,12,1.511
332,8,1,1.121
332,11,1,27.759
332,10,12,28.642
332,15,13,1.172
332,7,14,1.051
332,9,13,23.39
332,8,13,10.613
332,15,3,37.217
332,14,12,8.198
332,5,13,2.791
332,7,11,2.778
332,4,13,12.56
332,5,15,11.643
332,15,12,4.671
332,8,9,16.86
332,7,9,3.93
332,8,6,5.468
332,8,15,1.198
332,10,6,20.037
332,2,6,15.734
332,2,14,1.874
332,2,12,2.447
332,8,13,2.69
332,14,10,10.174
332,2,3,2.407
332,6,1,8.497
332,9,1,22.835
332,7,4,6.384
332,8,6,3.653
345,9,7,2.729
345,1,3,3.646
345,9,15,55.165
345,15,7,3.397
345,6,9,1.623
345,5,2,1.725
345,4,9,1.729
345,9,14,1.58
345,5,10,2.336
345,8,14,25.655
345,10,13,2.199
345,10,3,1.442
345,13,3,1.904
345,5,8,1.216
345,12,1,4.095
345,13,12,2.183
345,4,11,3.918
345,5,3,39.312
345,14,2,1.075
345,14,3,26.823
345,6,11,55.665
345,8,3,7.318
345,2,9,2.712
345,8,1,1.888
403,10,1,52.746
403,14,1,43.126
403,5,15,33.905
403,12,9,2.229
403,3,12,6.374
403,15,11,18.747
403,13,11,26.988
403,4,13,16.187
403,7,8,24.29
403,6,7,11.95
403,10,7,24.04
403,9,11,20.512
403,7,1,3.085
403,8,4,9.543
403,5,4,3.458
403,13,2,5.737
403,13,1,8.216
403,4,12,16.035
403,7,3,10.237
403,14,12,25.273
410,15,12,15.757
411,10,6,3.546
411,7,11,34.886
411,9,13,15.716
411,14,4,12.661
411,14,15,10.042
411,3,4,19.452
411,2,11,6.317
411,6,15,6.994
411,3,11,2.823
411,3,9,5.417
411,14,5,7.692
411,2,7,2.747
411,10,11,3.7
411,10,2,10.987
411,14,6,6.536
411,8,12,11.598
411,10,8,4.322
411,15,3,5.339
411,5,11,11.17
411,10,4,2.98
426,2,6,20.727
426,2,1,11.197
426,10,15,22.258
426,7,14,25.813
426,4,1,18.696
426,6,13,10.354
426,15,13,15.681
426,8,15,8.979
426,5,7,14.26
426,9,10,12.021
426,15,1,6.314
426,6,12,14.44
426,7,13,6.646
426,4,15,12.829
426,14,13,8.305
426,8,9,6.336
426,5,12,8.601
426,2,15,4.465
426,8,11,7.424
426,5,9,7.037
428,5,6,2.115
428,5,1,7.788
428,4,6,7.933
428,1,11,8.192
428,2,4,26.27
428,14,11,3.267
428,12,11,6.874
428,6,3,4.913
428,7,12,2.474
428,2,8,1.249
428,5,13,1.551
428,10,12,4.575
428,11,3,11.264
428,14,3,1.552
428,5,10,1.1
428,1,12,2.155
428,2,5,1.824
428,4,12,2.764
428,5,3,2.04
428,14,2,2.393
428,14,11,7.158
428,8,12,2.237
428,7,14,2.649
432,7,15,51.758
432,7,3,16.95
432,4,3,9.195
444,8,1,41.412
444,7,13,49.674
444,3,1,34.365
444,12,11,1.309
444,8,15,6.183
444,6,13,1.47
444,2,3,6.247
444,4,13,13.626
444,15,10,10.39
444,5,15,9.202
444,14,9,37.631
444,3,13,2.287
444,6,4,27.325
444,5,13,6.166
444,10,1,18.669
444,15,11,21.515
444,15,4,2.947
444,3,6,6.667
444,2,12,3.736
444,7,4,4.681
484,11,1,2.946
484,11,13,5.431
484,4,1,1.431
484,9,11,2.588
484,2,8,49.536
484,6,8,38.262
484,7,12,3.897
484,2,6,8.993
484,10,3,3.553
484,4,14,55.324
484,15,12,42.018
484,5,8,55.711
484,13,12,2.287
484,10,7,46.175
484,14,1,1.542
484,14,12,36.598
484,6,10,50.015
484,5,4,14.155
484,10,13,20.635
484,5,9,12.36
484,2,10,51.733
484,10,11,8.808
484,5,6,5.281
484,3,9,20.785
484,6,7,7.678
484,14,8,24.263
489,1,15,2.706
489,1,2,1.678
489,5,1,1.783
489,10,4,3.47
489,14,15,26.057
489,8,3,2.333
489,9,13,3.801
489,10,9,23.704
489,4,9,1.358
489,2,13,38.51
489,11,5,1.424
489,7,8,1.346
489,8,9,13.891
489,10,12,2.117
489,15,3,47.927
489,7,2,6.506
489,9,15,6.668
489,10,8,51.639
489,9,6,1.32
489,8,11,43.422
490,2,11,33.687
490,6,1,39.785
490,9,12,12.693
490,7,1,37.157
490,9,7,6.263
503,8,4,2.356
503,9,1,2.157
522,5,7,1.487
522,13,1,1.463
522,14,6,1.99
522,4,11,52.013
522,4,2,1.069
522,9,2,1.567
522,13,15,14.084
522,5,14,8.599
522,10,14,24.421
522,6,11,12.214
522,12,3,1.473
522,11,7,34.72
522,6,12,8.801
522,2,15,18.359
522,8,13,7.374
522,5,12,5.985
522,14,13,9.073
522,6,15,6.956
522,5,10,8.476
522,10,1,6.13
564,8,1,19.783
564,6,13,20.348
564,3,1,27.346
564,9,10,19.593
564,7,11,21.525
564,5,14,11.859
564,2,3,6.058
564,5,4,19.602
564,15,8,10.039
564,6,5,14.314
564,9,8,8.659
564,9,13,25.834
564,3,7,11.747
564,3,10,3.954
564,4,14,12.386
564,11,1,3.371
564,15,11,3.944
564,7,4,3.783
564,2,14,2.401
564,2,11,2.513
