judge,candidate_chosen,candidate_not_chosen,time_taken
222,11,13,3.713
222,11,12,12.107
222,5,3,46.438
222,9,11,8.909
222,5,14,8.283
222,9,4,16.294
222,10,2,2.637
222,10,12,12.583
222,14,1,25.901
222,8,9,6.202
222,14,3,7.041
222,8,13,4.838
285,8,7,46.708
285,8,2,18.204
285,3,11,59.811
285,3,4,23.785
285,10,11,10.413
285,9,3,25.944
285,14,12,16.055
285,9,15,7.652
285,10,1,8.623
285,14,6,56.499
285,15,6,18.192
285,15,7,5.142
285,8,4,8.606
285,14,2,11.526
285,10,2,8.463
285,10,6,12.646
285,3,15,23.034
285,10,15,4.563
285,14,11,16.732
285,13,11,53.433
285,10,3,52.362
285,13,4,5.528
285,11,6,12.004
285,2,12,5.52
285,10,9,8.654
285,2,3,21.663
285,14,4,7.049
285,10,14,17.153
285,14,7,7.952
285,6,2,0.222
285,3,14,3.061
285,3,13,6.514
285,9,2,3.651
285,2,7,3.137
285,3,12,6.004
285,6,5,5.405
285,9,14,11.459
285,6,7,6.759
285,15,14,7.346
285,3,6,7.163
313,8,1,37.762
313,13,12,1.662
313,3,1,25.052
313,9,11,50.811
313,2,5,11.974
313,15,5,36.603
313,14,8,15.569
313,5,13,4.201
313,2,15,2.187
313,15,8,3.985
313,9,8,17.907
313,15,1,2.112
313,3,8,2.512
313,4,12,30.928
313,5,9,3.556
313,11,12,5.91
313,7,12,25.536
313,11,1,5.019
313,15,11,3.1
313,6,9,16.021
313,3,5,11.433
313,13,1,2.467
313,2,11,3.382
331,14,1,18.795
331,2,1,8.207
331,4,1,36.122
331,4,11,46.586
331,15,13,32.05
331,5,4,7.963
331,9,13,5.256
331,8,13,7.993
331,10,4,9.457
331,7,3,16.317
331,5,10,5.546
331,9,7,5.02
331,7,13,1.999
331,10,12,34.007
331,4,7,3.048
331,2,8,2.701
331,10,11,4.014
331,10,8,5.684
331,5,14,3.15
331,8,11,4.149
358,3,4,46.02
358,5,1,25.696
358,9,12,30.352
358,6,1,25.639
358,10,7,50.077
358,14,13,14.41
358,5,12,4.111
358,7,11,1.304
358,2,4,18.559
358,10,13,10.819
358,3,11,22.329
358,6,12,7.51
358,5,8,18.1
358,2,13,4.813
358,6,4,20.811
358,15,12,3.217
358,7,8,13.284
358,8,6,18.244
358,4,9,50.922
358,5,11,6.076
391,1,7,18.796
391,6,13,35.459
391,1,9,33.755
391,15,4,1.234
391,8,12,5.479
391,7,13,3.855
391,15,5,6.212
391,4,2,5.544
391,4,6,3.954
391,9,12,6.342
391,8,5,3.586
391,8,11,3.247
391,10,11,6.084
391,3,8,2.536
391,3,11,2.805
391,6,5,5.041
391,1,12,1.853
391,14,13,2.616
391,8,4,2.525
391,2,15,9.521
413,14,8,46.085
413,11,4,1.289
413,2,14,10.695
413,2,10,9.403
413,6,15,33.859
413,5,4,14.161
413,12,13,25.316
413,15,13,7.473
413,15,12,5.863
413,3,4,6.377
413,6,12,7.527
413,11,15,10.152
413,5,1,1.722
413,2,1,1.932
413,10,13,8.186
413,3,7,22.809
413,1,13,3.885
413,3,12,2.826
413,3,9,24.195
413,1,14,6.113
443,10,1,1.177
443,15,10,35.686
443,4,1,19.806
443,15,8,9.157
443,2,8,4.866
443,6,7,51.869
443,8,12,27.626
443,5,13,45.585
443,2,13,4.079
443,8,13,5.292
443,7,12,8.855
443,2,6,4.014
443,3,13,3.288
443,14,4,14.491
443,5,9,13.187
443,14,12,4.035
443,10,7,9.663
443,15,1,3.978
443,11,12,27.952
443,6,9,10.984
526,8,1,22.48
526,5,2,36.199
526,6,1,16.734
526,6,10,5.094
526,10,9,40.526
526,14,15,12.275
561,2,9,23.921
561,1,3,13.141
563,2,12,34.543
563,7,1,24.822
563,9,1,13.318
563,7,5,18.002
563,14,11,1.181
563,4,9,0.9
563,4,15,10.135
563,15,3,6.865
563,5,12,2.546
563,7,11,3.341
563,6,11,7.761
563,13,11,26.458
563,9,15,5.564
563,4,12,2.394
563,6,3,2.664
563,14,9,3.226
563,8,7,5.746
563,7,15,1.545
563,8,10,3.196
563,14,10,2.352
563,5,10,6.592
