judge,candidate_chosen,candidate_not_chosen,time_taken
562,5,14,1.039
562,5,3,3.658
569,11,1,1.105
569,10,9,1.614
569,4,1,18.292
569,12,10,51.178
569,12,7,1.044
569,6,2,17.047
569,5,7,14.234
569,6,12,6.063
569,5,4,9.815
569,9,4,14.43
569,6,9,9.655
569,13,1,30.919
569,12,13,8.323
569,5,9,5.068
569,10,3,5.387
569,4,3,4.065
569,10,4,3.965
569,8,2,5.427
569,6,15,11.962
569,10,14,3.45
569,15,8,12.69
569,9,1,4.438
569,3,2,7.461
569,10,7,3.719
570,2,4,45.94
570,2,1,10.01
571,2,7,27.558
571,5,1,10.715
571,15,12,38.024
571,6,1,19.945
571,4,7,12.114
571,15,14,8.574
571,8,3,10.683
571,8,9,1.222
571,7,13,14.457
571,14,3,4.191
571,15,2,2.966
571,4,12,6.608
571,6,7,12.006
571,6,13,6.187
571,11,12,13.279
571,11,2,2.957
571,11,13,4.719
571,8,5,7.354
571,9,15,8.336
571,14,6,7.059
572,2,14,20.545
572,7,1,50.152
572,12,1,33.743
572,15,5,51.771
572,15,13,20.046
572,8,10,41.197
572,4,14,46.355
572,15,10,18.02
572,11,7,23.37
572,2,9,22.38
572,5,13,11.53
572,15,7,16.768
572,12,8,11.661
572,4,8,21.531
572,7,8,20.091
572,14,13,16.812
572,9,14,13.371
572,5,10,13.973
572,11,3,7.349
572,11,10,15.23
