judge,candidate_chosen,candidate_not_chosen,time_taken
302,2,13,4.698
302,2,1,13.916
326,5,1,1.644
326,1,7,1.187
326,4,14,1.085
326,13,1,55.012
326,3,14,1.268
326,8,13,45.176
326,12,4,1.05
326,3,6,7.324
326,5,10,19.672
326,15,6,2.728
326,5,13,3.729
326,15,13,3.291
326,11,13,1.069
326,10,4,12.681
326,2,8,6.12
326,9,11,13.604
326,6,12,13.424
326,10,7,5.956
326,14,7,8.011
326,14,12,9.63
359,11,2,50.731
359,8,1,13.503
359,9,1,11.816
359,13,7,52.044
359,13,12,12.269
359,5,12,12.344
359,8,7,9.83
359,6,7,9.145
359,7,2,3.188
359,7,15,5.346
359,12,3,5.447
359,5,11,2.837
359,9,2,3.064
359,15,3,8.341
359,8,12,3.884
359,14,5,10.975
359,8,5,7.797
359,11,4,7.148
359,13,6,5.672
359,5,6,11.074
367,1,11,2.548
367,1,12,2.339
367,3,1,3.068
367,9,12,2.446
367,7,12,3.041
367,15,5,1.319
367,2,4,1.366
367,6,4,47.534
367,9,11,13.17
367,8,5,17.671
367,8,11,32.475
367,15,9,4.148
367,3,8,3.533
367,3,11,2.742
367,6,5,12.049
367,10,1,51.406
367,14,12,13.414
367,8,4,9.301
367,2,15,2.777
367,2,12,3.265
400,9,1,6.86
400,8,12,1.749
400,4,1,20.585
400,14,9,37.445
400,7,8,1.94
400,5,2,1.165
400,4,13,2.142
400,9,6,1.959
400,10,15,1.47
400,3,13,1.991
400,5,4,25.722
400,7,6,11.622
400,12,1,19.002
400,15,11,1.001
400,7,5,16.533
400,6,3,13.69
400,14,2,18.044
400,7,4,51.475
400,7,2,5.008
400,6,12,19.625
405,10,8,57.244
405,14,13,37.887
405,14,15,24.151
405,10,13,6.301
405,14,1,9.762
405,13,8,14.578
405,2,3,12.729
405,14,7,15.936
405,5,1,14.249
405,10,12,16.642
405,3,7,9.751
405,14,3,3.291
405,5,3,2.409
405,13,1,3.178
405,10,7,15.237
405,6,2,27.267
405,14,4,11.914
405,2,11,19.408
405,13,9,7.25
405,13,11,8.419
412,6,1,1.666
412,10,11,1.82
412,10,9,56.095
412,13,12,3.422
412,15,13,51.3
412,8,1,4.641
412,15,6,13.538
412,2,10,26.078
412,2,1,4.265
412,5,9,45.202
412,15,1,6.329
412,10,4,9.168
412,8,6,17.921
412,2,13,5.244
412,3,4,5.031
412,4,11,21.34
412,11,14,22.711
412,10,14,4.416
412,5,12,6.541
412,8,14,9.391
412,15,3,52.513
414,8,15,54.611
414,14,6,38.311
414,7,1,58.254
414,6,13,1.662
414,10,3,15.306
414,8,2,10.35
414,9,3,17.967
414,9,2,9.331
414,10,6,16.32
414,11,12,2.204
414,10,5,11.239
414,14,5,6.817
414,13,5,16.106
414,7,9,6.907
414,15,12,45.191
414,9,4,28.29
414,11,1,6.655
414,7,11,9.385
414,12,3,3.523
414,7,15,2.715
423,6,11,31.86
423,5,11,16.146
423,4,12,18.874
423,7,13,16.802
423,6,8,16.131
423,2,11,5.303
423,3,8,8.127
423,15,11,6.803
423,4,11,3.401
423,3,13,3.769
423,12,1,52.088
423,10,4,8.387
423,14,11,4.86
423,5,4,4.708
423,2,14,3.254
423,15,4,2.447
423,8,1,4.377
423,2,6,2.751
423,6,5,8.459
423,14,5,4.405
479,9,1,23.467
479,8,10,22.681
479,1,3,37.235
479,11,13,1.408
479,9,10,40.146
479,9,7,44.522
479,4,2,22.295
479,4,14,19.649
479,10,6,18.515
479,9,15,10.833
479,12,3,45.948
479,4,6,21.256
479,6,7,32.12
479,1,11,16.461
479,12,15,45.166
479,5,8,19.932
479,6,3,11.104
479,2,15,14.475
479,4,7,12.535
479,2,7,14.462
488,1,13,3.207
488,12,13,2.259
488,1,4,52.175
488,9,13,1.52
488,2,10,56.771
488,6,13,1.167
488,9,11,57.742
488,6,11,12.192
488,5,3,1.529
488,9,12,9.977
488,8,11,23.544
488,2,8,10.995
488,3,11,42.586
488,9,5,10.542
488,5,12,9.355
488,12,11,5.84
488,15,7,1.524
488,1,15,15.93
488,15,13,4.849
488,15,6,9.859
556,2,3,10.52
556,2,1,9.243
556,5,1,8
556,9,4,21.566
556,15,14,17.108
556,3,9,17.79
556,14,8,12.309
556,8,12,10.268
556,4,8,13.919
556,3,4,5.449
556,5,7,3.561
556,8,7,13.38
556,12,7,18.844
556,2,9,4.071
556,10,13,8.64
556,5,13,7.689
556,10,12,5.65
556,12,14,10.042
556,3,14,2.506
556,2,12,2.424
558,6,1,3.118
558,15,10,4.02
558,8,9,2.633
558,7,1,47.346
558,7,11,37.92
558,3,7,40.644
558,5,15,1.114
558,15,8,45.456
558,2,5,48.532
558,10,7,49.828
558,7,13,35.823
558,5,10,27.58
558,14,13,1.872
558,10,14,17.458
558,15,3,15.506
558,8,13,23.932
558,6,9,28.083
558,5,11,19.057
558,2,13,7.337
558,10,11,20.148
558,6,14,50.33
558,7,14,25.946
558,4,12,32.346
558,10,1,12.083
558,4,13,15.03
