judge,candidate_chosen,candidate_not_chosen,time_taken
158,7,12,3469
158,13,6,3195
150,15,14,5323
158,9,23,2981
150,10,8,3335
158,14,10,4329
150,9,23,3465
158,13,12,3211
150,10,18,4009
150,7,12,2451
158,9,13,4053
158,7,17,2324
150,20,4,4006
150,3,10,3147
158,13,17,2144
158,19,18,3770
150,5,11,6484
158,14,4,1939
150,15,16,2456
158,1,17,2385
158,13,20,2068
150,7,11,3127
163,3,1,7727
158,5,21,2861
150,23,25,7734
158,16,5,5974
150,20,16,2593
158,2,23,2830
163,13,20,12165
150,1,25,3258
158,12,4,4222
150,18,5,3112
150,22,10,2976
163,25,23,7708
162,14,2,12066
150,22,11,3570
163,12,16,6953
163,16,6,2341
150,13,4,3149
150,15,11,1794
158,25,18,19015
162,14,13,11694
163,7,19,5464
150,23,21,3515
163,23,3,1774
158,2,15,3941
163,4,18,569
150,3,8,3322
158,13,16,2225
150,14,13,2804
163,9,20,5933
163,18,1,550
150,13,8,3351
162,19,5,12238
150,18,16,2298
162,17,6,3106
163,10,20,6332
158,17,12,12453
150,2,11,4904
162,12,2,4094
158,2,21,2196
163,9,18,4261
150,20,5,2749
158,15,5,3037
158,16,10,2160
162,14,21,8026
163,17,11,6785
150,10,2,6685
158,8,4,3219
158,15,24,2040
150,18,24,6574
163,2,25,7388
162,8,11,8764
158,17,19,2735
150,20,21,2913
158,7,16,2602
163,3,25,5025
150,22,7,2992
158,17,8,2206
162,22,13,8369
150,10,21,3330
158,22,18,2784
158,2,4,1805
162,15,23,4231
158,20,5,1934
150,13,6,5988
158,9,8,1485
163,22,24,7996
158,17,21,2797
150,7,13,5009
162,14,24,8141
158,15,11,3377
150,3,19,2748
163,14,8,7398
163,17,5,32
162,3,16,5719
150,1,6,3095
158,15,18,8507
163,12,4,6876
158,8,5,4808
163,8,11,6758
150,14,3,8153
150,2,21,3617
162,24,8,16353
163,16,20,5997
150,20,11,3290
150,17,12,2307
163,22,25,4285
158,14,20,14945
162,10,16,7280
150,14,21,3022
158,13,25,3853
150,6,19,4179
163,13,25,8504
162,15,18,6867
150,10,19,3313
158,11,5,4994
163,10,11,4973
150,15,6,3028
158,2,8,3558
150,10,24,3823
163,20,5,6013
150,14,19,1937
162,12,20,12595
150,20,19,2806
150,2,23,2760
163,24,11,7139
150,1,9,1983
150,9,8,2740
163,14,19,4773
163,15,8,4251
150,16,4,6530
163,17,21,3359
150,1,3,2688
150,3,25,3044
163,18,11,4039
150,9,20,2777
158,3,13,11243
162,15,10,17988
163,22,20,4401
150,6,8,2985
158,24,21,3528
150,17,11,2245
158,2,12,3425
162,18,24,7205
158,14,8,1427
150,23,6,5446
162,19,23,3434
158,13,5,3114
163,21,4,6400
158,12,25,2219
150,15,9,4101
163,14,12,3597
150,23,19,2310
162,1,18,8756
163,25,19,3849
150,3,6,2367
158,2,11,11750
162,13,8,7093
163,19,21,8182
150,7,14,5580
158,13,18,3374
162,3,23,3092
150,2,8,3016
158,17,23,3501
163,7,24,5758
150,7,19,3328
158,14,15,3085
158,17,3,1715
150,20,12,3369
163,10,4,4762
162,6,23,10388
158,2,25,2693
150,8,4,4202
162,3,8,3477
158,12,11,4016
150,10,5,2532
150,5,8,4222
158,22,9,5321
163,5,21,12814
150,1,17,2199
150,17,25,2557
158,20,19,4988
163,15,9,5243
158,14,7,2110
150,17,24,4236
162,10,19,16659
163,12,17,3701
150,3,20,2092
158,10,6,5039
158,13,4,1952
150,3,9,3852
163,23,8,6703
158,3,19,2726
163,4,22,1398
150,17,19,3552
158,2,13,1959
158,9,20,1970
163,4,11,5002
150,22,23,2224
162,16,4,14820
158,8,19,5125
150,14,18,3466
162,15,21,3862
158,17,11,1661
158,23,24,1688
150,22,17,4206
162,22,4,4050
163,10,22,10198
150,22,14,3670
162,9,8,3258
158,18,4,3040
158,14,16,1434
163,6,24,6333
150,16,24,6325
158,17,24,2992
163,7,4,3364
158,6,4,2339
150,17,18,3147
158,14,22,2517
163,15,11,4236
150,19,25,3082
158,1,16,2231
150,6,12,3005
163,25,16,3812
162,9,12,16596
158,10,21,2977
158,2,19,2629
162,14,25,4207
150,23,18,6462
158,18,23,3483
162,9,16,3218
163,24,5,3809
158,6,21,1388
158,25,11,2922
163,22,18,3897
158,10,5,1764
162,22,9,2837
158,3,23,1729
163,3,20,4433
158,6,3,1526
162,15,2,3665
163,7,16,2755
158,8,21,1436
162,15,24,4064
163,14,18,3461
162,1,8,3180
163,14,25,3247
158,24,5,6621
162,3,18,3278
163,6,4,2880
158,1,5,2339
158,3,24,2342
162,22,8,3714
163,3,19,3158
158,8,6,2494
163,9,25,2218
158,1,10,2229
162,10,24,5261
163,25,11,3112
158,15,20,1710
158,9,4,1232
162,3,6,2874
163,20,8,3722
158,13,23,2044
162,3,24,3902
163,13,10,2740
163,25,1,27
163,19,23,18
163,20,1,38
163,7,25,566
163,12,15,277
163,14,4,3312
163,5,11,4468
163,18,16,5254
162,10,20,17730
163,3,14,3413
163,19,8,3800
162,19,21,5976
162,3,12,2550
163,17,19,3432
163,15,18,3574
162,19,25,5020
163,20,12,3286
163,2,18,2347
163,15,24,3303
162,6,25,11655
163,22,8,3420
162,6,8,4463
163,3,24,3381
162,17,14,4400
163,23,18,2633
163,10,7,4865
162,10,12,6253
163,10,21,4953
162,9,19,4568
163,23,24,3939
162,7,2,3648
163,22,13,3096
163,3,16,2793
162,13,11,3881
163,3,13,2998
163,9,11,1674
162,9,3,8099
163,7,2,4975
163,14,21,3578
162,25,16,8798
163,23,11,3046
162,12,5,3054
163,14,11,2885
162,10,21,6119
162,14,11,2991
163,21,24,6760
162,22,20,2435
163,1,23,3060
162,17,10,2288
162,3,11,3236
163,16,8,9069
162,14,7,5268
163,22,17,2751
163,13,19,2550
162,13,5,4484
162,20,5,3211
163,13,16,4716
162,24,4,13699
162,6,4,3268
162,7,8,3652
162,24,5,3433
162,1,6,3431
162,20,19,5264
162,19,4,2933
162,12,19,7224
162,19,2,3563
162,19,11,9742
162,10,5,3574
162,20,11,3037
162,10,4,2827
162,10,13,8349
162,24,11,6381
162,14,18,5027
162,18,4,3474
162,1,13,2379
162,19,16,2349
162,22,17,4288
162,22,23,2913
162,13,16,2209
162,22,10,2618
162,13,23,3324
162,18,2,2572
162,18,23,3056
162,3,5,2162
162,14,16,3551
162,9,20,2283
162,12,11,3491
162,14,20,6824
162,20,2,7143
162,21,11,10891
