judge,candidate_chosen,candidate_not_chosen,time_taken
424,7,3,38.268
424,2,15,3.97
424,7,1,3.597
424,15,13,3.349
424,10,9,19.902
424,14,3,20.769
424,2,12,2.397
424,14,11,9.804
424,8,7,3.737
424,15,10,5.786
424,8,12,16.777
424,7,13,4.298
424,7,12,2.762
424,3,12,1.754
424,8,6,13.964
424,2,6,1.738
424,6,13,3.265
435,9,1,5.881
435,10,8,5.881
435,1,3,2.507
435,14,12,11.916
435,9,12,1.188
435,6,14,4.423
435,2,3,1.465
435,4,12,1.745
435,14,5,3.215
435,10,12,11.741
435,13,3,7.07
435,4,6,13.363
435,5,12,7.136
435,11,1,6.245
435,11,13,11.021
435,4,14,12.684
435,6,3,7.016
435,14,2,14.571
447,12,1,30.717
447,12,13,25.781
447,4,1,13.768
447,9,13,31.062
447,2,9,14.296
447,15,5,21.09
447,15,8,5.204
447,5,11,1.081
447,3,4,4.432
447,11,9,6.863
447,15,7,18.155
447,2,7,19.406
447,3,10,8.159
447,11,4,4.697
447,5,6,20.211
447,11,12,13.562
447,7,11,5.63
447,14,1,25.76
447,15,11,7.617
447,6,9,9.144
508,15,1,56.011
508,2,1,17.456
508,5,1,22.473
508,4,7,1.103
508,14,15,20.201
508,8,3,10.547
508,8,13,35.43
508,8,9,32
508,5,4,25.737
508,2,13,10.546
508,10,4,14.575
508,6,10,21.695
508,6,15,10.071
508,8,2,9.995
508,10,11,16.683
508,5,7,6.414
508,8,11,6.43
508,15,12,15.741
508,3,11,28.332
508,10,2,15.513
509,5,8,38.556
509,3,5,1.648
509,6,11,42.774
509,9,4,25.458
509,14,13,14.54
509,14,8,9.708
509,5,13,3.786
509,3,15,12.002
509,5,9,7.116
509,14,7,6.516
509,2,5,19.968
509,3,9,4.156
509,6,7,7.823
509,4,13,26.638
509,10,13,3.817
509,14,10,29.708
509,4,8,13.569
509,10,7,3.981
509,1,13,14.538
509,6,12,42.263
515,14,9,2.633
515,6,1,2.279
515,2,11,1.115
515,8,1,10.346
515,10,1,54.8
515,7,9,2.463
515,15,9,4.199
515,15,4,4.955
515,8,4,2.022
515,9,13,1.873
515,5,10,40.371
515,8,13,7.599
515,14,10,5.426
515,10,3,6.296
515,3,13,3.047
515,5,8,5.057
515,13,1,13.439
515,2,5,19.083
515,10,4,6.458
515,5,3,4.049
515,9,1,18.101
515,4,12,31.67
515,15,6,13.022
515,11,13,11.724
515,2,13,3.523
515,8,14,21.138
515,15,7,2.214
515,8,12,2.315
515,7,13,2.995
515,3,9,3.283
516,8,1,23.797
516,8,15,37.765
516,1,3,16.308
516,10,11,13.398
516,9,7,25.062
516,2,4,25.551
516,4,15,11.47
516,6,9,35.79
516,14,3,10.859
516,6,4,11.899
516,6,7,2.884
516,1,11,12.046
516,12,13,35.791
516,5,7,5.456
516,6,3,6.912
516,14,2,6.29
516,4,7,5.759
516,2,7,7.855
516,6,12,3.812
516,10,13,3.294
516,8,11,14.998
517,12,1,1.855
517,2,1,16.543
517,14,13,56.592
517,10,15,1.182
517,4,1,24.322
517,3,7,16.758
517,14,15,7.982
517,2,10,8.702
517,6,13,19.325
518,2,3,32.965
519,2,6,2.044
519,5,1,1.549
519,6,1,13.713
519,4,9,2.129
519,15,13,32.858
519,3,8,12.172
519,9,8,2.45
519,7,12,3.136
519,5,4,1.779
519,2,15,13.271
519,4,14,17.251
519,6,8,19.166
519,14,6,1.327
519,10,12,1.174
519,2,9,15.464
519,11,12,2.515
519,5,11,10.775
519,9,11,8.825
519,7,8,7.279
519,3,12,3.094
521,2,12,13.003
521,1,7,13.453
521,15,9,25.966
521,7,11,48.332
521,1,10,5.312
521,10,6,23.429
521,15,12,4.536
521,10,9,10.352
521,5,9,12.488
521,9,12,21.276
521,2,8,3.586
521,15,5,3.12
521,7,10,3.676
521,4,13,4.62
521,14,12,8.238
521,7,14,2.988
521,5,13,3.032
521,3,11,2.917
521,8,10,4.759
521,5,12,2.295
531,14,11,58.565
531,5,6,44.089
531,6,11,9.765
531,15,3,29.306
531,5,14,41.828
531,4,3,10.386
531,14,9,25.768
531,15,1,13.731
531,14,1,9.981
531,4,11,6.267
531,11,2,1.102
531,11,15,24.981
531,4,12,34.213
531,7,15,26.517
531,7,3,1.634
531,5,3,2.022
531,9,15,12.375
531,8,1,6.442
531,10,2,16.266
531,14,2,5.694
531,9,3,15.463
535,9,1,21.648
535,10,7,3.277
535,1,3,3.04
535,10,12,4.592
535,10,8,1.202
536,5,10,26.185
536,3,4,46.37
535,10,6,2.125
535,2,3,0.095
536,14,10,34.999
535,10,4,30.678
536,2,6,34.95
536,7,1,2.055
535,10,11,2.262
536,12,1,1.253
535,5,12,1.583
536,4,14,28.633
536,15,6,6.013
536,15,13,21.529
536,9,10,17.782
535,15,8,56.466
535,12,3,4.714
535,15,3,3.033
535,10,5,6.425
